yearID,teamID,payroll,W,L,WSWin,win_percentage,cost_per_win
2000,COL,61111190,82,80,N,0.5061728395061729,745258.4146341464
2000,DET,58265167,79,83,N,0.4876543209876543,737533.7594936709
2000,FLO,19872000,79,82,N,0.4906832298136646,251544.30379746837
2000,HOU,51289111,72,90,N,0.4444444444444444,712348.7638888889
2000,KCA,23433000,77,85,N,0.47530864197530864,304324.67532467534
2000,LAN,87924286,86,76,N,0.5308641975308642,1022375.4186046511
2000,MIL,36505333,73,89,N,0.4506172839506173,500073.05479452055
2000,MIN,16519500,69,93,N,0.42592592592592593,239413.04347826086
2000,MON,32994333,67,95,N,0.41358024691358025,492452.7313432836
2000,NYA,92338260,87,74,Y,0.5403726708074534,1061359.3103448276
2000,NYN,79509776,94,68,N,0.5802469135802469,845848.6808510638
2000,OAK,31971333,91,70,N,0.5652173913043478,351333.3296703297
2000,PHI,47308000,65,97,N,0.4012345679012346,727815.3846153846
2000,PIT,28928334,69,93,N,0.42592592592592593,419251.2173913043
2000,SDN,54821000,76,86,N,0.4691358024691358,721328.947368421
2000,SEA,58915000,91,71,N,0.5617283950617284,647417.5824175824
2000,SFN,53737826,97,65,N,0.5987654320987654,553998.206185567
2000,SLN,61453863,95,67,N,0.5864197530864198,646882.7684210526
2000,TBA,62765129,69,92,N,0.42857142857142855,909639.5507246377
2000,TEX,70795921,71,91,N,0.4382716049382716,997125.647887324
2000,TOR,44838332,83,79,N,0.5123456790123457,540220.8674698796
2001,ANA,47535167,75,87,N,0.46296296296296297,633802.2266666667
2001,ARI,85082999,92,70,Y,0.5679012345679012,924815.2065217391
2001,ATL,91936166,88,74,N,0.5432098765432098,1044729.1590909091
2001,BAL,67599540,63,98,N,0.391304347826087,1073008.5714285714
2001,BOS,110035833,82,79,N,0.5093167701863354,1341900.4024390243
2001,CHA,65653667,83,79,N,0.5123456790123457,791008.0361445784
2001,CHN,64715833,88,74,N,0.5432098765432098,735407.1931818182
2001,CIN,48986000,66,96,N,0.4074074074074074,742212.1212121212
2001,CLE,93152001,91,71,N,0.5617283950617284,1023648.3626373627
2001,COL,71541334,73,89,N,0.4506172839506173,980018.2739726028
2001,DET,53416167,66,96,N,0.4074074074074074,809335.8636363636
2001,FLO,35762500,76,86,N,0.4691358024691358,470559.2105263158
2001,HOU,60612667,93,69,N,0.5740740740740741,651749.1075268817
2001,KCA,35422500,65,97,N,0.4012345679012346,544961.5384615385
2001,LAN,109105953,86,76,N,0.5308641975308642,1268673.8720930233
2001,MIL,43886833,68,94,N,0.41975308641975306,645394.6029411765
2001,MIN,24130000,85,77,N,0.5246913580246914,283882.35294117645
2001,MON,35159500,68,94,N,0.41975308641975306,517051.4705882353
2001,NYA,112287143,95,65,N,0.59375,1181969.9263157896
2001,NYN,93174428,82,80,N,0.5061728395061729,1136273.512195122
2001,OAK,33810750,102,60,N,0.6296296296296297,331477.9411764706
2001,PHI,41663833,86,76,N,0.5308641975308642,484463.17441860464
2001,PIT,57760833,62,100,N,0.38271604938271603,931626.3387096775
2001,SDN,39182833,79,83,N,0.4876543209876543,495985.2278481013
2001,SEA,74720834,116,46,N,0.7160493827160493,644145.1206896552
2001,SFN,63280167,90,72,N,0.5555555555555556,703112.9666666667
2001,SLN,78538333,93,69,N,0.5740740740740741,844498.2043010753
2001,TBA,56980000,62,100,N,0.38271604938271603,919032.2580645161
2001,TEX,88633500,73,89,N,0.4506172839506173,1214157.5342465753
2001,TOR,76895999,80,82,N,0.49382716049382713,961199.9875
2002,ANA,61721667,99,63,Y,0.6111111111111112,623451.1818181818
2002,ARI,102819999,98,64,N,0.6049382716049383,1049183.663265306
2002,ATL,92870367,101,59,N,0.63125,919508.5841584158
2002,BAL,60493487,67,95,N,0.41358024691358025,902887.8656716418
2002,BOS,108366060,93,69,N,0.5740740740740741,1165226.4516129033
2002,CHA,57052833,81,81,N,0.5,704355.9629629629
2002,CHN,75690833,67,95,N,0.41358024691358025,1129713.9253731344
2002,CIN,45050390,78,84,N,0.48148148148148145,577569.1025641026
2002,CLE,78909449,74,88,N,0.4567901234567901,1066343.9054054054
2002,COL,56851043,73,89,N,0.4506172839506173,778781.4109589041
2002,DET,55048000,55,106,N,0.3416149068322981,1000872.7272727273
2002,FLO,41979917,79,83,N,0.4876543209876543,531391.3544303797
2002,HOU,63448417,84,78,N,0.5185185185185185,755338.2976190476
2002,KCA,47257000,62,100,N,0.38271604938271603,762209.6774193548
2002,LAN,94850953,92,70,N,0.5679012345679012,1030988.6195652174
2002,MIL,50287833,56,106,N,0.345679012345679,897997.0178571428
2002,MIN,40425000,94,67,N,0.5838509316770186,430053.1914893617
2002,MON,38670500,83,79,N,0.5123456790123457,465909.6385542169
2002,NYA,125928583,103,58,N,0.639751552795031,1222607.6019417476
2002,NYN,94633593,75,86,N,0.4658385093167702,1261781.24
2002,OAK,40004167,103,59,N,0.6358024691358025,388389.9708737864
2002,PHI,57954999,80,81,N,0.4968944099378882,724437.4875
2002,PIT,42323599,72,89,N,0.4472049689440994,587827.7638888889
2002,SDN,41425000,66,96,N,0.4074074074074074,627651.5151515151
2002,SEA,80282668,93,69,N,0.5740740740740741,863254.4946236559
2002,SFN,78299835,95,66,N,0.5900621118012422,824208.7894736842
2002,SLN,74660875,97,65,N,0.5987654320987654,769699.7422680412
2002,TBA,34380000,55,106,N,0.3416149068322981,625090.9090909091
2002,TEX,105526122,72,90,N,0.4444444444444444,1465640.5833333333
2002,TOR,76864333,78,84,N,0.48148148148148145,985440.1666666666
2003,ANA,79031667,77,85,N,0.47530864197530864,1026385.2857142857
2003,ARI,80657000,84,78,N,0.5185185185185185,960202.380952381
2003,ATL,106243667,101,61,N,0.6234567901234568,1051917.495049505
2003,BAL,73877500,71,91,N,0.4382716049382716,1040528.1690140845
2003,BOS,99946500,95,67,N,0.5864197530864198,1052068.4210526317
2003,CHA,51010000,86,76,N,0.5308641975308642,593139.5348837209
2003,CHN,79868333,88,74,N,0.5432098765432098,907594.6931818182
2003,CIN,59355667,69,93,N,0.42592592592592593,860227.0579710145
2003,CLE,48584834,68,94,N,0.41975308641975306,714482.8529411765
2003,COL,67179667,74,88,N,0.4567901234567901,907833.3378378379
2003,DET,49168000,43,119,N,0.2654320987654321,1143441.8604651163
2003,FLO,49450000,91,71,Y,0.5617283950617284,543406.5934065934
2003,HOU,71040000,87,75,N,0.5370370370370371,816551.724137931
2003,KCA,40518000,83,79,N,0.5123456790123457,488168.6746987952
2003,LAN,105572620,85,77,N,0.5246913580246914,1242030.8235294118
2003,MIL,40627000,68,94,N,0.41975308641975306,597455.8823529412
2003,MIN,55505000,90,72,N,0.5555555555555556,616722.2222222222
2003,MON,51948500,83,79,N,0.5123456790123457,625885.5421686746
2003,NYA,152749814,101,61,N,0.6234567901234568,1512374.396039604
2003,NYN,116876429,66,95,N,0.40993788819875776,1770854.9848484849
2003,OAK,50260834,96,66,N,0.5925925925925926,523550.3541666667
2003,PHI,70780000,86,76,N,0.5308641975308642,823023.2558139535
2003,PIT,54812429,75,87,N,0.46296296296296297,730832.3866666667
2003,SDN,45210000,64,98,N,0.3950617283950617,706406.25
2003,SEA,86959167,93,69,N,0.5740740740740741,935044.8064516129
2003,SFN,82852167,100,61,N,0.6211180124223602,828521.67
2003,SLN,83786666,85,77,N,0.5246913580246914,985725.4823529412
2003,TBA,19630000,63,99,N,0.3888888888888889,311587.3015873016
2003,TEX,103491667,71,91,N,0.4382716049382716,1457629.1126760563
2003,TOR,51269000,86,76,N,0.5308641975308642,596151.1627906977
2004,ANA,100534667,92,70,N,0.5679012345679012,1092768.1195652173
2004,ARI,69780750,51,111,N,0.3148148148148148,1368250.0
2004,ATL,90182500,96,66,N,0.5925925925925926,939401.0416666666
2004,BAL,51623333,78,84,N,0.48148148148148145,661837.6025641026
2004,BOS,127298500,98,64,Y,0.6049382716049383,1298964.2857142857
2004,CHA,65212500,83,79,N,0.5123456790123457,785692.7710843374
2004,CHN,90560000,89,73,N,0.5493827160493827,1017528.0898876404
2004,CIN,46615250,76,86,N,0.4691358024691358,613358.552631579
2004,CLE,34319300,80,82,N,0.49382716049382713,428991.25
2004,COL,65445167,68,94,N,0.41975308641975306,962428.9264705882
2004,DET,46832000,72,90,N,0.4444444444444444,650444.4444444445
2004,FLO,42143042,83,79,N,0.5123456790123457,507747.4939759036
2004,HOU,75397000,92,70,N,0.5679012345679012,819532.6086956522
2004,KCA,47609000,58,104,N,0.35802469135802467,820844.8275862068
2004,LAN,92902001,93,69,N,0.5740740740740741,998946.247311828
2004,MIL,27528500,67,94,N,0.4161490683229814,410873.1343283582
2004,MIN,53585000,92,70,N,0.5679012345679012,582445.6521739131
2004,MON,40897500,67,95,N,0.41358024691358025,610410.4477611941
2004,NYA,184193950,101,61,N,0.6234567901234568,1823702.4752475247
2004,NYN,96660970,71,91,N,0.4382716049382716,1361422.1126760563
2004,OAK,59425667,91,71,N,0.5617283950617284,653029.3076923077
2004,PHI,92919167,86,76,N,0.5308641975308642,1080455.4302325582
2004,PIT,32227929,72,89,N,0.4472049689440994,447610.125
2004,SDN,55384833,87,75,N,0.5370370370370371,636607.275862069
2004,SEA,81515834,63,99,N,0.3888888888888889,1293902.126984127
2004,SFN,82019166,91,71,N,0.5617283950617284,901309.5164835164
2004,SLN,83228333,105,57,N,0.6481481481481481,792650.7904761905
2004,TBA,29556667,70,91,N,0.43478260869565216,422238.1
2004,TEX,55050417,89,73,N,0.5493827160493827,618544.011235955
2004,TOR,50017000,67,94,N,0.4161490683229814,746522.3880597015
2005,ARI,62329166,77,85,N,0.47530864197530864,809469.6883116884
2005,ATL,86457302,90,72,N,0.5555555555555556,960636.6888888889
2005,BAL,73914333,74,88,N,0.4567901234567901,998842.3378378379
2005,BOS,123505125,95,67,N,0.5864197530864198,1300053.9473684211
2005,CHA,75178000,99,63,Y,0.6111111111111112,759373.7373737374
2005,CHN,87032933,79,83,N,0.4876543209876543,1101682.6962025317
2005,CIN,61892583,73,89,N,0.4506172839506173,847843.6027397261
2005,CLE,41502500,93,69,N,0.5740740740740741,446263.44086021505
2005,COL,47839000,67,95,N,0.41358024691358025,714014.9253731343
2005,DET,69092000,71,91,N,0.4382716049382716,973126.7605633803
2005,FLO,60408834,83,79,N,0.5123456790123457,727817.2771084338
2005,HOU,76779000,89,73,N,0.5493827160493827,862685.3932584269
2005,KCA,36881000,56,106,N,0.345679012345679,658589.2857142857
2005,LAA,94867822,95,67,N,0.5864197530864198,998608.652631579
2005,LAN,83039000,71,91,N,0.4382716049382716,1169563.38028169
2005,MIL,39934833,81,81,N,0.5,493022.6296296296
2005,MIN,56186000,83,79,N,0.5123456790123457,676939.7590361446
2005,NYA,208306817,95,67,N,0.5864197530864198,2192703.3368421053
2005,NYN,101305821,83,79,N,0.5123456790123457,1220552.060240964
2005,OAK,55425762,88,74,N,0.5432098765432098,629838.2045454546
2005,PHI,95522000,88,74,N,0.5432098765432098,1085477.2727272727
2005,PIT,38133000,67,95,N,0.41358024691358025,569149.2537313433
2005,SDN,63290833,82,80,N,0.5061728395061729,771839.4268292683
2005,SEA,87754334,69,93,N,0.42592592592592593,1271801.9420289856
2005,SFN,90199500,75,87,N,0.46296296296296297,1202660.0
2005,SLN,92106833,100,62,N,0.6172839506172839,921068.33
2005,TBA,29679067,67,95,N,0.41358024691358025,442971.14925373136
2005,TEX,55849000,79,83,N,0.4876543209876543,706949.3670886076
2005,TOR,45719500,80,82,N,0.49382716049382713,571493.75
2005,WAS,48581500,81,81,N,0.5,599771.6049382716
2006,ARI,59684226,76,86,N,0.4691358024691358,785318.7631578947
2006,ATL,90156876,79,83,N,0.4876543209876543,1141226.2784810127
2006,BAL,72585582,70,92,N,0.43209876543209874,1036936.8857142857
2006,BOS,120099824,86,76,N,0.5308641975308642,1396509.5813953488
2006,CHA,102750667,90,72,N,0.5555555555555556,1141674.0777777778
2006,CHN,94424499,66,96,N,0.4074074074074074,1430674.2272727273
2006,CIN,60909519,80,82,N,0.49382716049382713,761368.9875
2006,CLE,56031500,78,84,N,0.48148148148148145,718352.5641025641
2006,COL,41233000,76,86,N,0.4691358024691358,542539.4736842106
2006,DET,82612866,95,67,N,0.5864197530864198,869609.1157894736
2006,FLO,14671500,78,84,N,0.48148148148148145,188096.15384615384
2006,HOU,88694435,82,80,N,0.5061728395061729,1081639.4512195121
2006,KCA,47294000,62,100,N,0.38271604938271603,762806.4516129033
2006,LAA,103472000,89,73,N,0.5493827160493827,1162606.7415730336
2006,LAN,98447187,88,74,N,0.5432098765432098,1118718.0340909092
2006,MIL,57568333,75,87,N,0.46296296296296297,767577.7733333333
2006,MIN,63396006,96,66,N,0.5925925925925926,660375.0625
2006,NYA,194663079,97,65,N,0.5987654320987654,2006835.8659793814
2006,NYN,101084963,97,65,N,0.5987654320987654,1042113.0206185566
2006,OAK,62243079,93,69,N,0.5740740740740741,669280.4193548387
2006,PHI,88273333,85,77,N,0.5246913580246914,1038509.8
2006,PIT,46717750,67,95,N,0.41358024691358025,697279.8507462686
2006,SDN,69896141,88,74,N,0.5432098765432098,794274.3295454546
2006,SEA,87959833,78,84,N,0.48148148148148145,1127690.1666666667
2006,SFN,90056419,76,85,N,0.4720496894409938,1184952.8815789474
2006,SLN,88891371,83,78,Y,0.515527950310559,1070980.373493976
2006,TBA,34917967,61,101,N,0.3765432098765432,572425.6885245901
2006,TEX,68228662,80,82,N,0.49382716049382713,852858.275
2006,TOR,71365000,87,75,N,0.5370370370370371,820287.356321839
2006,WAS,63143000,71,91,N,0.4382716049382716,889338.0281690141
2007,ARI,52067546,90,72,N,0.5555555555555556,578528.2888888889
2007,ATL,87290833,84,78,N,0.5185185185185185,1039176.5833333334
2007,BAL,93174808,69,93,N,0.42592592592592593,1350359.536231884
2007,BOS,143026214,96,66,Y,0.5925925925925926,1489856.3958333333
2007,CHA,108671833,72,90,N,0.4444444444444444,1509331.013888889
2007,CHN,99670332,85,77,N,0.5246913580246914,1172592.1411764706
2007,CIN,68524980,72,90,N,0.4444444444444444,951735.8333333334
2007,CLE,61673267,96,66,N,0.5925925925925926,642429.8645833334
2007,COL,54041000,90,73,N,0.5521472392638037,600455.5555555555
2007,DET,94800369,88,74,N,0.5432098765432098,1077276.9204545454
2007,FLO,30507000,71,91,N,0.4382716049382716,429676.05633802817
2007,HOU,87759000,73,89,N,0.4506172839506173,1202178.082191781
2007,KCA,67116500,69,93,N,0.42592592592592593,972702.8985507246
2007,LAA,109251333,94,68,N,0.5802469135802469,1162248.2234042552
2007,LAN,108454524,82,80,N,0.5061728395061729,1322616.1463414633
2007,MIL,70986500,83,79,N,0.5123456790123457,855259.0361445784
2007,MIN,71439500,79,83,N,0.4876543209876543,904297.4683544304
2007,NYA,189259045,94,68,N,0.5802469135802469,2013394.0957446808
2007,NYN,115231663,88,74,N,0.5432098765432098,1309450.7159090908
2007,OAK,79366940,76,86,N,0.4691358024691358,1044301.8421052631
2007,PHI,89428213,89,73,N,0.5493827160493827,1004811.3820224719
2007,PIT,38537833,68,94,N,0.41975308641975306,566732.8382352941
2007,SDN,58110567,89,74,N,0.5460122699386503,652927.7191011236
2007,SEA,106460833,88,74,N,0.5432098765432098,1209782.1931818181
2007,SFN,90219056,71,91,N,0.4382716049382716,1270690.9295774647
2007,SLN,90286823,78,84,N,0.48148148148148145,1157523.3717948718
2007,TBA,24123500,66,96,N,0.4074074074074074,365507.57575757575
2007,TEX,68318675,75,87,N,0.46296296296296297,910915.6666666666
2007,TOR,81942800,83,79,N,0.5123456790123457,987262.6506024096
2007,WAS,36947500,73,89,N,0.4506172839506173,506130.1369863014
2008,ARI,66202712,82,80,N,0.5061728395061729,807350.1463414634
2008,ATL,102365683,72,90,N,0.4444444444444444,1421745.5972222222
2008,BAL,67196246,68,93,N,0.422360248447205,988180.0882352941
2008,BOS,133390035,95,67,N,0.5864197530864198,1404105.6315789474
2008,CHA,121189332,89,74,N,0.5460122699386503,1361677.8876404495
2008,CHN,118345833,97,64,N,0.6024844720496895,1220060.1340206186
2008,CIN,74117695,74,88,N,0.4567901234567901,1001590.472972973
2008,CLE,78970066,81,81,N,0.5,974939.086419753
2008,COL,68655500,74,88,N,0.4567901234567901,927777.027027027
2008,DET,137685196,74,88,N,0.4567901234567901,1860610.7567567567
2008,FLO,21811500,84,77,N,0.5217391304347826,259660.7142857143
2008,HOU,88930414,86,75,N,0.5341614906832298,1034074.5813953489
2008,KCA,58245500,75,87,N,0.46296296296296297,776606.6666666666
2008,LAA,119216333,100,62,N,0.6172839506172839,1192163.33
2008,LAN,118588536,84,78,N,0.5185185185185185,1411768.2857142857
2008,MIL,80937499,90,72,N,0.5555555555555556,899305.5444444445
2008,MIN,56932766,88,75,N,0.5398773006134969,646963.25
2008,NYA,207896789,89,73,N,0.5493827160493827,2335918.9775280897
2008,NYN,137793376,89,73,N,0.5493827160493827,1548240.1797752809
2008,OAK,47967126,75,86,N,0.4658385093167702,639561.68
2008,PHI,97879880,92,70,Y,0.5679012345679012,1063911.7391304348
2008,PIT,48689783,67,95,N,0.41358024691358025,726713.1791044776
2008,SDN,73677616,63,99,N,0.3888888888888889,1169485.9682539683
2008,SEA,117666482,61,101,N,0.3765432098765432,1928958.7213114754
2008,SFN,76594500,72,90,N,0.4444444444444444,1063812.5
2008,SLN,99624449,86,76,N,0.5308641975308642,1158423.8255813953
2008,TBA,43820597,97,65,N,0.5987654320987654,451758.73195876286
2008,TEX,67712326,79,83,N,0.4876543209876543,857118.0506329114
2008,TOR,97793900,86,76,N,0.5308641975308642,1137138.3720930233
2008,WAS,54961000,59,102,N,0.36645962732919257,931542.3728813559
2009,ARI,73115666,70,92,N,0.43209876543209874,1044509.5142857142
2009,ATL,96726166,86,76,N,0.5308641975308642,1124722.8604651163
2009,BAL,67101666,64,98,N,0.3950617283950617,1048463.53125
2009,BOS,121345999,95,67,N,0.5864197530864198,1277326.305263158
2009,CHA,96068500,79,83,N,0.4876543209876543,1216056.9620253164
2009,CHN,134809000,83,78,N,0.515527950310559,1624204.8192771084
2009,CIN,73558500,78,84,N,0.48148148148148145,943057.6923076923
2009,CLE,81579166,65,97,N,0.4012345679012346,1255064.0923076924
2009,COL,75201000,92,70,N,0.5679012345679012,817402.1739130435
2009,DET,115085145,86,77,N,0.5276073619631901,1338199.3604651163
2009,FLO,36834000,87,75,N,0.5370370370370371,423379.3103448276
2009,HOU,102996414,74,88,N,0.4567901234567901,1391843.4324324324
2009,KCA,70519333,65,97,N,0.4012345679012346,1084912.8153846154
2009,LAA,113709000,97,65,N,0.5987654320987654,1172257.731958763
2009,LAN,100414592,95,67,N,0.5864197530864198,1056995.7052631578
2009,MIL,80182502,80,82,N,0.49382716049382713,1002281.275
2009,MIN,65299266,87,76,N,0.5337423312883436,750566.275862069
2009,NYA,201449189,103,59,Y,0.6358024691358025,1955817.3689320388
2009,NYN,149373987,70,92,N,0.43209876543209874,2133914.1
2009,OAK,61910000,75,87,N,0.46296296296296297,825466.6666666666
2009,PHI,113004046,93,69,N,0.5740740740740741,1215097.2688172043
2009,PIT,48693000,62,99,N,0.38509316770186336,785370.9677419355
2009,SDN,43333700,75,87,N,0.46296296296296297,577782.6666666666
2009,SEA,98904166,85,77,N,0.5246913580246914,1163578.4235294117
2009,SFN,83026450,88,74,N,0.5432098765432098,943482.3863636364
2009,SLN,88528409,91,71,N,0.5617283950617284,972839.6593406594
2009,TBA,63313034,84,78,N,0.5185185185185185,753726.5952380953
2009,TEX,68178798,87,75,N,0.5370370370370371,783664.3448275862
2009,TOR,80538300,75,87,N,0.46296296296296297,1073844.0
2009,WAS,59928000,59,103,N,0.36419753086419754,1015728.813559322
2010,ARI,60718166,65,97,N,0.4012345679012346,934125.6307692308
2010,ATL,84423666,91,71,N,0.5617283950617284,927732.5934065934
2010,BAL,81612500,66,96,N,0.4074074074074074,1236553.0303030303
2010,BOS,162447333,89,73,N,0.5493827160493827,1825250.9325842697
2010,CHA,105530000,88,74,N,0.5432098765432098,1199204.5454545454
2010,CHN,146609000,75,87,N,0.46296296296296297,1954786.6666666667
2010,CIN,71761542,91,71,N,0.5617283950617284,788588.3736263736
2010,CLE,61203966,69,93,N,0.42592592592592593,887014.0
2010,COL,84227000,83,79,N,0.5123456790123457,1014783.1325301204
2010,DET,122864928,81,81,N,0.5,1516850.962962963
2010,FLO,57029719,80,82,N,0.49382716049382713,712871.4875
2010,HOU,92355500,76,86,N,0.4691358024691358,1215203.9473684211
2010,KCA,71405210,67,95,N,0.41358024691358025,1065749.4029850746
2010,LAA,104963866,80,82,N,0.49382716049382713,1312048.325
2010,LAN,95358016,80,82,N,0.49382716049382713,1191975.2
2010,MIL,81108278,77,85,N,0.47530864197530864,1053354.2597402597
2010,MIN,97559166,94,68,N,0.5802469135802469,1037863.4680851063
2010,NYA,206333389,95,67,N,0.5864197530864198,2171930.4105263157
2010,NYN,134422942,79,83,N,0.4876543209876543,1701556.2278481012
2010,OAK,55254900,81,81,N,0.5,682159.2592592592
2010,PHI,141928379,97,65,N,0.5987654320987654,1463179.1649484537
2010,PIT,34943000,57,105,N,0.35185185185185186,613035.0877192982
2010,SDN,37799300,90,72,N,0.5555555555555556,419992.22222222225
2010,SEA,86510000,61,101,N,0.3765432098765432,1418196.7213114754
2010,SFN,98641333,92,70,Y,0.5679012345679012,1072188.402173913
2010,SLN,93540751,86,76,N,0.5308641975308642,1087683.1511627906
2010,TBA,71923471,96,66,N,0.5925925925925926,749202.8229166666
2010,TEX,55250544,90,72,N,0.5555555555555556,613894.9333333333
2010,TOR,62234000,85,77,N,0.5246913580246914,732164.7058823529
2010,WAS,61400000,69,93,N,0.42592592592592593,889855.0724637681
2011,ARI,53639833,94,68,N,0.5802469135802469,570636.5212765958
2011,ATL,87002692,89,73,N,0.5493827160493827,977558.3370786516
2011,BAL,85304038,69,93,N,0.42592592592592593,1236290.4057971016
2011,BOS,161762475,90,72,N,0.5555555555555556,1797360.8333333333
2011,CHA,127789000,79,83,N,0.4876543209876543,1617582.2784810127
2011,CHN,125047329,71,91,N,0.4382716049382716,1761229.985915493
2011,CIN,75947134,79,83,N,0.4876543209876543,961356.1265822785
2011,CLE,48776566,80,82,N,0.49382716049382713,609707.075
2011,COL,88148071,73,89,N,0.4506172839506173,1207507.8219178081
2011,DET,105700231,95,67,N,0.5864197530864198,1112634.0105263158
2011,FLO,56944000,72,90,N,0.4444444444444444,790888.8888888889
2011,HOU,70694000,56,106,N,0.345679012345679,1262392.857142857
2011,KCA,35712000,71,91,N,0.4382716049382716,502985.91549295775
2011,LAA,138543166,86,76,N,0.5308641975308642,1610967.046511628
2011,LAN,104188999,82,79,N,0.5093167701863354,1270597.5487804879
2011,MIL,85497333,96,66,N,0.5925925925925926,890597.21875
2011,MIN,112737000,63,99,N,0.3888888888888889,1789476.1904761905
2011,NYA,202275028,97,65,N,0.5987654320987654,2085309.5670103093
2011,NYN,118847309,77,85,N,0.47530864197530864,1543471.5454545454
2011,OAK,66536500,74,88,N,0.4567901234567901,899141.8918918918
2011,PHI,172976379,102,60,N,0.6296296296296297,1695846.8529411764
2011,PIT,45047000,72,90,N,0.4444444444444444,625652.7777777778
2011,SDN,45869140,71,91,N,0.4382716049382716,646044.2253521127
2011,SEA,86110600,67,95,N,0.41358024691358025,1285232.8358208956
2011,SFN,118198333,86,76,N,0.5308641975308642,1374399.2209302327
2011,SLN,105433572,90,72,Y,0.5555555555555556,1171484.1333333333
2011,TBA,41053571,91,71,N,0.5617283950617284,451138.14285714284
2011,TEX,92299264,96,66,N,0.5925925925925926,961450.6666666666
2011,TOR,62567800,81,81,N,0.5,772441.975308642
2011,WAS,63856928,80,81,N,0.4968944099378882,798211.6
2012,ARI,73804833,81,81,N,0.5,911170.7777777778
2012,ATL,82829942,94,68,N,0.5802469135802469,881169.5957446808
2012,BAL,77353999,93,69,N,0.5740740740740741,831763.4301075268
2012,BOS,173186617,69,93,N,0.42592592592592593,2509950.9710144927
2012,CHA,96919500,85,77,N,0.5246913580246914,1140229.4117647058
2012,CHN,88197033,61,101,N,0.3765432098765432,1445853.0
2012,CIN,82203616,97,65,N,0.5987654320987654,847459.9587628866
2012,CLE,78430300,68,94,N,0.41975308641975306,1153386.7647058824
2012,COL,78069571,64,98,N,0.3950617283950617,1219837.046875
2012,DET,132300000,88,74,N,0.5432098765432098,1503409.0909090908
2012,HOU,60651000,55,107,N,0.3395061728395062,1102745.4545454546
2012,KCA,60916225,72,90,N,0.4444444444444444,846058.6805555555
2012,LAA,154485166,89,73,N,0.5493827160493827,1735788.3820224719
2012,LAN,95143575,86,76,N,0.5308641975308642,1106320.6395348837
2012,MIA,118078000,69,93,N,0.42592592592592593,1711275.3623188406
2012,MIL,97653944,83,79,N,0.5123456790123457,1176553.5421686748
2012,MIN,94085000,66,96,N,0.4074074074074074,1425530.303030303
2012,NYA,196522289,95,67,N,0.5864197530864198,2068655.6736842105
2012,NYN,93353983,74,88,N,0.4567901234567901,1261540.310810811
2012,OAK,55372500,94,68,N,0.5802469135802469,589069.1489361703
2012,PHI,174538938,81,81,N,0.5,2154801.703703704
2012,PIT,62951999,79,83,N,0.4876543209876543,796860.7468354431
2012,SDN,55244700,76,86,N,0.4691358024691358,726903.947368421
2012,SEA,81978100,75,87,N,0.46296296296296297,1093041.3333333333
2012,SFN,117620683,94,68,Y,0.5802469135802469,1251283.8617021276
2012,SLN,110300862,88,74,N,0.5432098765432098,1253418.8863636365
2012,TBA,64173500,90,72,N,0.5555555555555556,713038.8888888889
2012,TEX,120510974,93,69,N,0.5740740740740741,1295816.9247311829
2012,TOR,75009200,73,89,N,0.4506172839506173,1027523.2876712328
2012,WAS,80855143,98,64,N,0.6049382716049383,825052.4795918367
2013,ARI,90132000,81,81,N,0.5,1112740.7407407407
2013,ATL,87871525,96,66,N,0.5925925925925926,915328.3854166666
2013,BAL,84393333,85,77,N,0.5246913580246914,992862.7411764705
2013,BOS,151530000,97,65,Y,0.5987654320987654,1562164.9484536082
2013,CHA,120065277,63,99,N,0.3888888888888889,1905798.0476190476
2013,CHN,100567726,66,96,N,0.4074074074074074,1523753.4242424243
2013,CIN,106404462,90,72,N,0.5555555555555556,1182271.8
2013,CLE,75771800,92,70,N,0.5679012345679012,823606.5217391305
2013,COL,74409071,74,88,N,0.4567901234567901,1005527.9864864865
2013,DET,145989500,93,69,N,0.5740740740740741,1569779.569892473
2013,HOU,17890700,51,111,N,0.3148148148148148,350798.03921568627
2013,KCA,80091725,86,76,N,0.5308641975308642,931299.1279069767
2013,LAA,124174750,78,84,N,0.48148148148148145,1591983.9743589743
2013,LAN,223362196,92,70,N,0.5679012345679012,2427849.9565217393
2013,MIA,33601900,62,100,N,0.38271604938271603,541966.1290322581
2013,MIL,76947033,74,88,N,0.4567901234567901,1039824.7702702703
2013,MIN,75337500,66,96,N,0.4074074074074074,1141477.2727272727
2013,NYA,231978886,85,77,N,0.5246913580246914,2729163.3647058825
2013,NYN,49448346,74,88,N,0.4567901234567901,668220.8918918918
2013,OAK,60132500,96,66,N,0.5925925925925926,626380.2083333334
2013,PHI,169863189,73,89,N,0.4506172839506173,2326893.0
2013,PIT,77062000,94,68,N,0.5802469135802469,819808.5106382979
2013,SDN,65585500,76,86,N,0.4691358024691358,862967.1052631579
2013,SEA,74005043,71,91,N,0.4382716049382716,1042324.5492957747
2013,SFN,140180334,76,86,N,0.4691358024691358,1844478.0789473683
2013,SLN,92260110,97,65,N,0.5987654320987654,951135.1546391753
2013,TBA,52955272,92,71,N,0.5644171779141104,575600.7826086957
2013,TEX,112522600,91,72,N,0.558282208588957,1236512.087912088
2013,TOR,126288100,74,88,N,0.4567901234567901,1706595.945945946
2013,WAS,113703270,86,76,N,0.5308641975308642,1322131.046511628
2014,ARI,97861500,64,98,N,0.3950617283950617,1529085.9375
